Tax ID,Rank,Name,TP,FN,FP,TN
1917421,species,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Ketobacter|Ketobacter,10,0,0,0
1917485,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter|Sulfitobacter,10,0,0,0
1918540,genus,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculum,2,8,0,0
1920107,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,1,9,0,0
1920109,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacteriaceae,9,1,0,0
1920240,family,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Kangiellaceae,10,0,0,0
1920883,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Marivivens|Marivivens,10,0,0,0
1921002,order,Bacteria|Proteobacteria|Alphaproteobacteria|Holosporales,9,1,0,0
1921421,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Geobacillus|Geobacillus,8,0,2,0
1921582,genus,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Orrella,7,1,1,1
1921781,class,Bacteria|Kiritimatiellaeota|Kiritimatiellae,2,8,0,0
1921782,order,Bacteria|Kiritimatiellaeota|Kiritimatiellae|Kiritimatiellales,2,8,0,0
1921783,family,Bacteria|Kiritimatiellaeota|Kiritimatiellae|Kiritimatiellales|Kiritimatiellaceae,2,8,0,0
1921784,genus,Bacteria|Kiritimatiellaeota|Kiritimatiellae|Kiritimatiellales|Kiritimatiellaceae|Kiritimatiella,2,8,0,0
1922226,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhodobiaceae|Anderseniella|Anderseniella,4,6,0,0
1926494,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia,1,9,0,0
1927833,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Candidatus,1,9,0,0
1930071,species,Bacteria|Firmicutes|Negativicutes|Selenomonadales|Sporomusaceae|Methylomusa|Methylomusa,1,9,0,0
1930532,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
1930557,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
1930764,species,Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Sporosarcina|Sporosarcina,5,5,0,0
1931241,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,8,1,1,0
1933880,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Glutamicibacter|Glutamicibacter,10,0,0,0
1934945,order,Bacteria|Proteobacteria|Gammaproteobacteria|Immundisolibacterales,8,2,0,0
1934946,family,Bacteria|Proteobacteria|Gammaproteobacteria|Immundisolibacterales|Immundisolibacteraceae,8,2,0,0
1934947,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Immundisolibacterales|Immundisolibacteraceae|Immundisolibacter,8,2,0,0
1935204,species,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Aliiarcobacter|[Arcobacter],2,7,0,1
1935379,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Leucobacter|Leucobacter,10,0,0,0
1936080,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Winogradskyella|Winogradskyella,10,0,0,0
1936081,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Seonamhaeicola|Seonamhaeicola,10,0,0,0
1936111,genus,Bacteria|Planctomycetes|Planctomycetia|Planctomycetales|Planctomycetaceae|Fuerstia,2,8,0,0
1936988,order,Bacteria|Bacteroidetes|Saprospiria|Saprospirales,9,1,0,0
1937959,class,Bacteria|Bacteroidetes|Saprospiria,9,1,0,0
1937961,family,Bacteria|Bacteroidetes|Saprospiria|Saprospirales|Haliscomenobacteraceae,4,6,0,0
1937968,family,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Bernardetiaceae,10,0,0,0
1937972,genus,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Bernardetiaceae|Bernardetia,10,0,0,0
1938334,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium,10,0,0,0
1938335,genus,Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Thiobacillaceae|Sulfuritortus,1,8,1,0
1938604,species,Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Aquaspirillum|Aquaspirillum,5,5,0,0
1938605,species,Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas,8,2,0,0
1938606,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Janthinobacterium|Janthinobacterium,6,4,0,0
1938607,species,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas,5,2,2,1
1940610,species,Bacteria|Proteobacteria|Alphaproteobacteria|Phreatobacter|Phreatobacter,10,0,0,0
1940762,species,Bacteria|Cyanobacteria|Nostocales|Nostocales,1,9,0,0
1941347,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus,1,8,0,1
1944646,species,Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Phoenicibacter|Phoenicibacter,1,1,0,8
1945512,species,Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Cellvibrionaceae|Cellvibrio|Cellvibrio,10,0,0,0
1945658,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga,1,8,0,1
1945662,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Paracoccus|Paracoccus,2,4,0,4
1954171,species,Bacteria|Cyanobacteria|Nostocales|Rivulariaceae|Calothrix|Calothrix,7,3,0,0
1955420,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Silicimonas,7,2,1,0
1960083,species,Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces,4,6,0,0
1961362,species,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas,9,1,0,0
1961713,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
1961799,genus,Bacteria|Verrucomicrobia|Opitutae|Opitutales|Opitutaceae|Lacunisphaera,6,4,0,0
1962850,class,Bacteria|Calditrichaeota|Calditrichae,8,2,0,0
1962852,order,Bacteria|Calditrichaeota|Calditrichae|Calditrichales,8,2,0,0
1962854,family,Bacteria|Calditrichaeota|Calditrichae|Calditrichales|Calditrichaceae,8,2,0,0
1963360,order,Bacteria|Chlamydiae|Chlamydiia|Parachlamydiales,10,0,0,0
1964449,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
1965231,species,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter,4,6,0,0
1965282,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
1967665,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Colwelliaceae|Colwellia|Colwellia,10,0,0,0
1968541,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter|Sulfitobacter,9,1,0,0
1969806,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Acidisphaera|Acidisphaera,10,0,0,0
1970189,order,Bacteria|Bacteroidetes|Bacteroidia|Marinilabiliales,10,0,0,0
1970190,family,Bacteria|Bacteroidetes|Bacteroidia|Marinilabiliales|Salinivirgaceae,4,6,0,0
1970191,genus,Bacteria|Bacteroidetes|Bacteroidia|Marinilabiliales|Salinivirgaceae|Salinivirga,4,6,0,0
1971364,species,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Halomonas|Halomonas,10,0,0,0
1972068,species,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Thioalkalispiraceae|Sulfurivermis|Sulfurivermis,9,1,0,0
1972846,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
1974213,species,Bacteria|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae|Prosthecochloris|Prosthecochloris,1,9,0,0
1977852,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella,8,1,1,0
1978339,species,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae|Chromatiaceae,3,7,0,0
1978566,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Cryobacterium|Cryobacterium,10,0,0,0
1980001,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Cellulosimicrobium|Cellulosimicrobium,10,0,0,0
1981050,genus,Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Phoenicibacter,1,1,0,8
1981173,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium,4,6,0,0
1981174,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
1982042,species,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Altererythrobacter|Altererythrobacter,2,5,3,0
1984801,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,8,2,0,0
1986952,species,Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacteriaceae,8,2,0,0
1987356,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Aurantimicrobium|Aurantimicrobium,2,4,0,4
1987723,species,Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Cellvibrionaceae|Cellvibrio|Cellvibrio,2,8,0,0
1988031,genus,Bacteria|Chloroflexi|Ardenticatenia|Ardenticatenales|Ardenticatenaceae|Candidatus,10,0,0,0
1990687,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Rhodococcus|Rhodococcus,10,0,0,0
2003188,species,Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Parolsenella|Parolsenella,2,6,0,2
2003370,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Salinivibrio|Salinivibrio,10,0,0,0
2003551,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas,10,0,0,0
2004644,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter,9,1,0,0
2004646,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter,6,4,0,0
2004797,genus,Bacteria|Acidobacteria|Acidobacteria,10,0,0,0
2005262,species,Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella,1,2,0,7
2005460,species,Bacteria|Cyanobacteria|Chroococcales|Chroococcaceae|Chondrocystis|Chondrocystis,1,9,0,0
2005462,species,Bacteria|Cyanobacteria|Nostocales|Rivulariaceae|Calothrix|Calothrix,10,0,0,0
2005473,family,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Muribaculaceae,4,6,0,0
2005523,family,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Paludibacteraceae,2,8,0,0
2005525,family,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae,10,0,0,0
2005703,species,Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus,7,3,0,0
2005884,species,Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Thauera|Thauera,7,3,0,0
2005885,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
2007306,species,Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Francisellaceae|Francisella|Francisella,5,1,4,0
2008790,family,Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Thiobacillaceae,9,0,1,0
2008793,family,Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Sterolibacteriaceae,10,0,0,0
2008794,family,Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae,10,0,0,0
2008795,family,Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Azonexaceae,8,2,0,0
2009329,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sagittula|Sagittula,10,0,0,0
2010829,species,Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae|Rhodanobacteraceae,2,6,0,2
2014742,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
2014887,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum|Herbaspirillum,2,8,0,0
2015076,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium,10,0,0,0
2015316,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bosea|Bosea,9,1,0,0
2017482,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Thalassococcus|Thalassococcus,10,0,0,0
2017483,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Virgibacillus|Virgibacillus,3,7,0,0
2017484,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermabacteraceae|Brachybacterium|Brachybacterium,7,1,2,0
2017485,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermabacteraceae|Brachybacterium|Brachybacterium,6,3,1,0
2018025,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Kitasatospora|Kitasatospora,10,0,0,0
2018065,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Roseomonas|Roseomonas,5,5,0,0
2018067,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
2018305,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
2020311,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium,1,8,0,1
2021234,species,Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae|Ahniella|Ahniella,6,4,0,0
2021862,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Labrenzia|Labrenzia,2,8,0,0
2023229,species,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Porphyrobacter|Porphyrobacter,2,8,0,0
2024580,species,Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Plantactinospora|Plantactinospora,10,0,0,0
2024979,order,Bacteria|Proteobacteria|Oligoflexia|Bacteriovoracales,10,0,0,0
2025492,species,Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus,10,0,0,0
2025617,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Ketobacter,10,0,0,0
2025808,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
2025949,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum|Herbaspirillum,2,8,0,0
2026199,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia,6,4,0,0
2026787,species,Bacteria|Bacteroidetes|Bacteroidetes,5,5,0,0
2027290,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia|Providencia,10,0,0,0
2027857,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Mariniflexile|Mariniflexile,10,0,0,0
2027919,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter,7,3,0,0
2028343,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium,5,5,0,0
2029986,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
2030797,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Glaesserella|Glaesserella,7,3,0,0
2033032,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,10,0,0,0
2033033,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,10,0,0,0
2033435,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodobacteraceae,5,1,4,0
2033438,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia,1,8,0,1
2033869,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodobacter|Rhodobacter,6,2,2,0
2034504,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Thioalkalispiraceae|Sulfurivermis,9,1,0,0
2035811,genus,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Pseudodesulfovibrio,10,0,0,0
2036021,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Cellvibrionaceae|Agarilytica,10,0,0,0
2036754,family,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Chelatococcaceae,10,0,0,0
2039166,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium,8,1,0,1
2039638,order,Bacteria|Actinobacteria|Actinobacteria|Candidatus,10,0,0,0
2039723,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Thiomicrorhabdus,10,0,0,0
2042057,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium|Pectobacterium,4,6,0,0
2042066,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Paraphotobacterium,10,0,0,0
2042895,family,Bacteria|Firmicutes|Tissierellia|Tissierellales|Gottschalkiaceae,3,6,0,1
2044467,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia,2,6,0,2
2044912,species,Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus,6,0,4,0
2045208,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Massilia,9,1,0,0
2045452,species,Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Nocardioides|Nocardioides,9,0,1,0
2048283,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Thalassospira|Thalassospira,10,0,0,0
2048654,species,Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Solibacillus|Solibacillus,8,2,0,0
2048897,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium,9,1,0,0
2048898,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium,10,0,0,0
2049332,species,Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylococcaceae|Methylomicrobium|Methylomicrobium,6,4,0,0
2049589,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
2049881,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
2051957,species,Bacteria|Actinobacteria|Rubrobacteria|Rubrobacterales|Rubrobacteraceae|Rubrobacter|Rubrobacter,1,9,0,0
2052657,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Dietziaceae|Dietzia|Dietzia,7,3,0,0
2052660,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Oceanobacillus|Oceanobacillus,10,0,0,0
2052837,species,Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseriaceae,2,5,0,3
2057025,species,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Spirosoma|Spirosoma,7,3,0,0
2057246,species,Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Acidipropionibacterium|Acidipropionibacterium,8,2,0,0
2057741,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium,10,0,0,0
2057743,species,Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces,1,9,0,0
2057808,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Lacinutrix|Lacinutrix,10,0,0,0
2058133,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas|Alteromonas,10,0,0,0
2058134,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Nonlabens|Nonlabens,10,0,0,0
2058135,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Olleya|Olleya,10,0,0,0
2058136,species,Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus,10,0,0,0
2058137,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Polaribacter|Polaribacter,10,0,0,0
2058174,genus,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Antarcticibacterium,10,0,0,0
2058175,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Antarcticibacterium|Antarcticibacterium,10,0,0,0
2059264,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
2059672,species,Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Chromobacterium|Chromobacterium,4,6,0,0
2059875,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Gordoniaceae|Gordonia|Gordonia,9,1,0,0
2059884,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
2060312,species,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Altererythrobacter|Altererythrobacter,6,3,1,0
2065379,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Paracoccus|Paracoccus,4,4,2,0
2066483,species,Bacteria|Candidatus,4,5,0,1
2067572,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
2067957,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylobacterium|Methylobacterium,3,7,0,0
2067960,species,Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Azoarcus|Azoarcus,4,6,0,0
2069432,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tamlana|Tamlana,10,0,0,0
2070337,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Curtobacterium|Curtobacterium,5,0,5,0
2070347,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Agrococcus|Agrococcus,10,0,0,0
2070369,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter|Sulfitobacter,8,2,0,0
2070463,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Lysinibacillus|Lysinibacillus,8,2,0,0
2070539,species,Bacteria|Proteobacteria|Gammaproteobacteria|Gammaproteobacteria,4,6,0,0
2071621,species,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Marinomonas|Marinomonas,9,1,0,0
2071627,species,Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Plantactinospora|Plantactinospora,4,6,0,0
2072025,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Lysinibacillus|Lysinibacillus,2,8,0,0
2072503,species,Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Actinoalloteichus|Actinoalloteichus,10,0,0,0
2072505,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
2072590,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Massilia,7,3,0,0
2079227,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Arthrobacter|Arthrobacter,4,6,0,0
2079234,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium,3,7,0,0
2079535,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium,2,6,0,2
2079536,species,Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces,7,3,0,0
2079596,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter,5,5,0,0
2079791,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Salinibacterium|Salinibacterium,9,1,0,0
2079792,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Mycetocola|Mycetocola,9,1,0,0
